Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2023,101987,20 South Clark,Submitted,20 S Clark St,60602,3.0,,Loop,Office,464592,1970,1,2695,66,22918549.7,,,,,49.3,138.1,53.4,149.4,3206.8,6.9,41.875785,-87.626706,POINT (-87.626706 41.875785),2023-101987
2023,101943,303 West Madison,Submitted,303 West Madison,60606,4.0,,Loop,Office,345450,1987,1,2348112,79,17140527.7,,,,,49.6,138.9,52.9,148.2,2398.3,6.9,41.75422,-87.670965,POINT (-87.670965 41.75422),2023-101943
2023,173868,1055 W Granville,Submitted,1055 W. Granville Ave,60660,2.5,,Edgewater,Multifamily Housing,80600,1929,1,,51,1729684.2,7235656.9,,,,111.2,154.3,124.5,168.3,626.3,7.8,41.81199,-87.743128,POINT (-87.743128 41.81199),2023-173868
2023,250039,Carver Middle -CPS,Not Covered 2024,801 E 133rd Pl,60827,,true,Riverdale,K-12 School,,,,,,,,,,,,,,,,,41.986678,-87.839359,POINT (-87.839359 41.986678),2023-250039
2023,242554,3001 S Michigan,Submitted,3001 S Michigan Ave,60616,3.5,,Douglas,Multifamily Housing,208042,1964,1,,56,3424613.9,15589043.7,,,,91.4,124.8,100.9,135.2,1307.2,6.3,41.760597,-87.676002,POINT (-87.676002 41.760597),2023-242554
2023,173612,Bell Federal Building,Not Submitted,79 W Monroe St,60603,0.0,,Loop,Office,,,,,,,,,,,,,,,,,41.914334,-87.634661,POINT (-87.634661 41.914334),2023-173612
2023,244318,Edge Lofts & Tower Condominium Association,Submitted,210 South Des Plaines Street,60661,2.5,,Near West Side,Multifamily Housing,237826,2004,1,7852,58,5416534.6,15955058.1,,,,89.9,134.2,94.4,137.9,1605.3,6.8,41.874069,-87.63957,POINT (-87.63957 41.874069),2023-244318
2023,106014,Delaware III LLC,Submitted,211 E Delaware Pl,60611,4.0,,Near North Side,Multifamily Housing,57125,1931,1,,89,2063727.3,1450866.6,,,,61.5,127.8,66.1,138.5,365.8,6.4,41.905315,-87.68572,POINT (-87.68572 41.905315),2023-106014
2023,100984,,Not Submitted,1604 1610 W Sherwin Ave,60626,0.0,,Rogers Park,Residential,,,,,,,,,,,,,,,,,41.798194,-87.585631,POINT (-87.585631 41.798194),2023-100984
2023,102745,Harper Place Condominium Association,Submitted,5309-5343 S Harper Place,60615,3.5,,Hyde Park,Multifamily Housing,88384,1920,1,,76,1411441.3,3244140.2,,,,52.7,83.3,58.3,89.2,369.8,4.2,41.802313,-87.591782,POINT (-87.591782 41.802313),2023-102745
2023,101579,"First Praire Shores, LLC",Submitted,2901 S King Drive,60616,1.0,,Douglas,Multifamily Housing,289267,1960,1,,13,4863604.7,33891298.8,,,,134,170.1,148.1,184.7,2450.4,8.5,41.881285,-87.647491,POINT (-87.647491 41.881285),2023-101579
2023,103052,,Not Submitted,825 835 W Cornelia Ave,60657,0.0,,Lake View,Residential,,,,,,,,,,,,,,,,,41.900802,-87.621401,POINT (-87.621401 41.900802),2023-103052
2023,252035,The Bristol Condominium Association,Submitted,57 East Delaware Place,60611,1.0,,Near North Side,Multifamily Housing,490146,1998,1,,17,23959841.9,2564281.7,,,,54.1,142.4,58.7,154.6,3488.7,7.1,41.924797,-87.637937,POINT (-87.637937 41.924797),2023-252035
2023,175421,7239 North Sheridan LLC,Submitted,7219 N Sheridan Rd,60626,1.0,,Rogers Park,Multifamily Housing,52998,1928,1,,27,659502,4856776.1,,,,104.1,131.1,120,147.6,350.2,6.6,41.711198,-87.640377,POINT (-87.640377 41.711198),2023-175421
2023,160266,Parc Huron Apartments (pc15),Submitted,469 West Huron Street,60654,4.0,,Near North Side,Multifamily Housing,355959,2010,1,7799,90,7138333.7,9264260.6,,,,46.1,83.5,49.7,88,1490.9,4.2,41.895736,-87.63174,POINT (-87.63174 41.895736),2023-160266
2023,103782,Warwick Allerton Hotel Chicago,Submitted,701 N. Michigan Ave.,60611,2.5,,Near North Side,Hotel,300000,1924,1,419581,55,11403340.7,20694198.7,,,,107,178.9,113.7,185.9,2694.7,9,41.919732,-87.663,POINT (-87.663 41.919732),2023-103782
2023,251620,Seward,Submitted,4600 S Hermitage Ave,60609,3.0,,New City,K-12 School,75886,1894,3,,62,1065905.4,4027449.9,,,,67.1,95.1,78.2,106.7,363.1,4.8,41.727375,-87.54574,POINT (-87.54574 41.727375),2023-251620
2023,250072,Lake Parc Place,Submitted,3939-3983 S. Lake Park Ave,60653,2.5,,Oakland,Multifamily Housing,291997,1953,2,,58,2575797.7,27638801,,,,103.5,124.1,115,136.1,1828.4,6.3,41.886707,-87.63415,POINT (-87.63415 41.886707),2023-250072
2023,119629,Costco #00380 Lincoln Park,Submitted,2746 N. Clybourn Avenue,60614,3.0,,Lincoln Park,Supermarket/Grocery Store,142374,2001,1,,64,14406211,10620440.3,,,,175.8,361.6,187.2,373.4,2579.8,18.1,41.872781,-87.630772,POINT (-87.630772 41.872781),2023-119629
2023,160151,Clargran,Submitted,501-515 N. Clark St.,60654,1.0,,Near North Side,Hotel,343240,2013,1,,19,18877518.1,26219600.3,,,,131.4,234.2,132.3,233.6,4034,11.8,41.981198,-87.837239,POINT (-87.837239 41.981198),2023-160151
2023,251729,KIPP Bloom College Prep,Not Submitted,5515 South Lowe Ave,60621,0.0,,Englewood,K-12 School,,,,,,,,,,,,,,,,,41.935472,-87.668655,POINT (-87.668655 41.935472),2023-251729
2023,251568,Vaughn HS,Submitted,4355 N Linder Ave,60641,2.0,,Portage Park,K-12 School,50289,1920,1,,42,1328022,2823710.3,,,,82.6,132.9,96.8,147.9,335.8,6.7,41.850385,-87.640693,POINT (-87.640693 41.850385),2023-251568
2023,106618,215 WEST - LPC,Submitted,215 W Washington St,60606,1.0,,Loop,Multifamily Housing,387000,2010,1,,21,16281281.7,14851398,,,,80.4,158.1,87.4,169.6,3066.9,7.9,41.966528,-87.651719,POINT (-87.651719 41.966528),2023-106618
2023,251359,"Kershaw Elementary, Joshua D -CPS",Not Covered 2024,6450 S Lowe Ave,60621,,true,Englewood,K-12 School,,,,,,,,,,,,,,,,,41.795008,-87.59828,POINT (-87.59828 41.795008),2023-251359
2023,160349,AMLI Lofts Clark (ml76),Submitted,850 South Clark Street,60605,4.0,,Loop,Multifamily Housing,202200,2014,1,13967,90,4944413.2,4145859.7,,,,45,90,47.3,92.7,912,4.5,41.802143,-87.625747,POINT (-87.625747 41.802143),2023-160349
2023,119039,Churchview SLF,Submitted,2626 W 63rd Street,60629,3.0,,Chicago Lawn,Senior Living Community,67385,2004,1,,46,2135991,3782046.8,,,,87.8,147.7,95,155.2,499.7,7.4,41.773018,-87.571451,POINT (-87.571451 41.773018),2023-119039
2023,135134,The Boyce Building,Submitted,500-510 N. Dearborn St.,60654,3.0,,Near North Side,Office,149011,1912,1,,61,3336205.7,15894400,,,,129.1,174.7,142.2,188,1311,8.8,41.889118,-87.617755,POINT (-87.617755 41.889118),2023-135134
2023,101737,100 North Riverside Plaza,Submitted,100 N Riverside Plaza,60606,,true,Near West Side,Office,874519,1990,1,4566,,18292661.2,228595.2,,,,21.2,58.9,21.2,58.9,2575.9,2.9,41.903949,-87.635489,POINT (-87.635489 41.903949),2023-101737
2023,132278,605 N Michigan Ave,Submitted,605 N Michigan Ave,60611,3.0,,Near North Side,Office,105000,1922,1,,66,5814219.6,,,,,55.4,155,58.1,162.8,813.5,7.7,41.825753,-87.617517,POINT (-87.617517 41.825753),2023-132278
2023,158403,Illinois Institute of Technology- DTC,Submitted,565 West Adams Street,60661,3.0,,Near West Side,College/University,284000,1992,1,2252,,13407931.5,,,,,47.2,132.2,49.3,138,1876,6.6,41.796128,-87.642628,POINT (-87.642628 41.796128),2023-158403
2023,255021,Legacy Charter School,Not Submitted,3300 W Ogden Ave,60623,0.0,,North Lawndale,,,,,,,,,,,,,,,,,,41.880075,-87.632458,POINT (-87.632458 41.880075),2023-255021
2023,238712,899 South Plymouth Court Condominium Association,Submitted,899 S. Plymouth Court,60605,2.0,,Loop,Multifamily Housing,263800,1980,1,,43,9533042.6,5327187.2,,,,56.3,122.4,62,135.6,1616.8,6.1,41.698996,-87.629543,POINT (-87.629543 41.698996),2023-238712
2023,175728,808-12 Junior Terrace LLC,Submitted,808-812 W. Junior Ter.,60613,1.5,,Uptown,Multifamily Housing,76690,1920,1,,32,3287720.5,1640779.2,,,,64.3,142.5,68.7,154.8,547.2,7.1,41.764345,-87.566339,POINT (-87.566339 41.764345),2023-175728
2023,252053,Kent Chemical Laboratory,Submitted,1020-24 East 58th Street,60637,2.0,,Hyde Park,Laboratory,59841,1894,1,,,2743060.4,2609,8258193.5,4510199.9,,259.3,363,264.7,371.3,1170,19.6,41.889352,-87.628849,POINT (-87.628849 41.889352),2023-252053
2023,158361,311GE-CHIWB-Downtown,Submitted,30 East Hubbard At State Street,60611,1.0,,Near North Side,Hotel,202602,1992,1,5349,28,15279048.8,5125500.1,,,,100.7,237.7,106.3,253.5,2410.1,11.9,41.881241,-87.674283,POINT (-87.674283 41.881241),2023-158361
2023,116418,Lafayette Terrace Apartments benchmarking account,Submitted,6950 South Vincennes Avenue,60621,4.0,,Greater Grand Crossing,Multifamily Housing,50388,1983,1,1875,90,1946997.7,673440.2,,,,52,122.2,52.5,122.7,308.2,6.1,41.780205,-87.776616,POINT (-87.776616 41.780205),2023-116418
2023,250109,Vivian Gordon Harsh Apartments,Submitted,4227 S. Oakenwald Ave,60653,1.5,,Oakland,Multifamily Housing,102424,1963,1,,36,2034536.6,7880900.3,,,,96.8,136.4,106.7,146.8,703.3,6.9,41.766195,-87.562908,POINT (-87.562908 41.766195),2023-250109
2023,100947,C7131YAT (22222),Submitted,7131 S Yates Blvd,60649,1.5,,South Shore,Multifamily Housing,70000,1930,1,3268,34,973307.2,6173236.8,,,,102.1,131.5,113.3,144.4,464.1,6.6,41.965245,-87.660364,POINT (-87.660364 41.965245),2023-100947
2023,256827,Wildwood,Submitted,6950 N Hiawatha Ave,60646,4.0,,Forest Glen,K-12 School,60018,1944,2,,91,324941.8,2264530,,,,43.1,54.8,50.7,62.9,165.7,2.8,41.889458,-87.620368,POINT (-87.620368 41.889458),2023-256827
2023,102690,Gallery 1250 (ga021),Submitted,1250 N La Salle St,60610,3.5,,Near North Side,Multifamily Housing,142300,1985,1,5528,71,3840754.2,6313200.4,,,,71.4,122.2,76.4,126.9,872.7,6.1,41.880463,-87.640804,POINT (-87.640804 41.880463),2023-102690
2023,251694,Grant Campus -CPS,Not Covered 2024,145 S Campbell Ave,60612,,true,Near West Side,K-12 School,,,,,,,,,,,,,,,,,41.938089,-87.639627,POINT (-87.639627 41.938089),2023-251694
2023,103645,203 North LaSalle,Submitted,203 N Lasalle Street,60601,3.5,,Loop,Office,624735,1985,1,4477,76,33719858.9,624066.3,,,,55,152.2,58,160.5,4751.2,7.6,41.932902,-87.636373,POINT (-87.636373 41.932902),2023-103645
2023,173733,2336 N Commonwealth Condominium Association,Submitted,2336 N Commonwealth Ave,60614,3.5,,Lincoln Park,Multifamily Housing,50000,1968,1,,79,632544.5,3051118.7,,,,73.7,99.5,81.3,107.4,250.6,5,41.720502,-87.577595,POINT (-87.577595 41.720502),2023-173733
2023,252105,611 S. Wells Street Condo (The Vetro),Not Submitted,611 S Wells St,60607,0.0,,Loop,Multifamily Housing,,,,,,,,,,,,,,,,,41.898262,-87.625165,POINT (-87.625165 41.898262),2023-252105
2023,172812,4336-44 S Drexel Blvd,Submitted,4336-44 S Drexel Blvd,60653,4.0,,Kenwood,Multifamily Housing,82960,1926,1,,91,729147.8,4426163.9,,,,62.1,80.6,70.3,89.6,337.1,4.1,41.875238,-87.629078,POINT (-87.629078 41.875238),2023-172812
2023,256439,Life Science Research Building,Not Submitted,35 W 34th Street,60616,0.0,,Douglas,Commercial,,,,,,,,,,,,,,,,,41.872877,-87.632725,POINT (-87.632725 41.872877),2023-256439
2023,251327,Clifton-Fullerton Hall,Submitted,2350 N. Clifton Ave.,60614,4.0,,Lincoln Park,College/University,92627,2000,1,,,1121063,4675704.1,,,,62.6,86.9,69.6,95,405.2,4.4,41.886177,-87.6156,POINT (-87.6156 41.886177),2023-251327
2023,131906,Parkshore Estates Nursing & Rehabilitation Center,Submitted,6125 S Kenwood Ave,60637,3.5,,Woodlawn,Senior Living Community,128112,1975,1,,54,3065693.5,8681339.7,,,,91.7,138.2,98.2,144.7,890.1,6.9,41.861438,-87.660459,POINT (-87.660459 41.861438),2023-131906
2023,257048,,Not Covered 2024,166 N Aberdeen St,60607,,true,Near West Side,Residential,,,,,,,,,,,,,,,,,41.884972,-87.654781,POINT (-87.654781 41.884972),2023-257048
2023,253962,Moser Building Condominium Association,Submitted,621 S. Plymouth Ct.,60604,4.0,,Loop,Multifamily Housing,144649,1915,1,,98,1887151.9,3517846,,,,37.4,62.1,41.6,66.3,450.9,3.1,41.955549,-87.683802,POINT (-87.683802 41.955549),2023-253962
2023,243714,The Duplex Tower,Submitted,6166 N. Sheridan Road,60660,2.5,,Edgewater,Multifamily Housing,194910,1965,1,,51,3067307.4,12905541.1,,,,81.9,113.6,93.7,125.5,1114.7,5.7,41.79426,-87.624224,POINT (-87.624224 41.79426),2023-243714
2023,251634,Calmeca,Submitted,3456 W 38th St,60632,1.5,,Brighton Park,K-12 School,108624,2010,1,,33,3575462.1,3697720,,,,67,127.9,72.5,133.2,696.7,6.4,41.913763,-87.675249,POINT (-87.675249 41.913763),2023-251634
2023,226985,"(IL353) - 7321 S. Shore Co-Operative Apts. Inc (7321 S. Shore Dr. Apt., )",Submitted,"7321 S. Shore Dr. Apt.,",60649,4.0,,South Shore,Multifamily Housing,171630,1926,1,,68,1156298.2,13545046.8,,,,85.7,101.7,96,112.6,881.2,5.1,41.945336,-87.648451,POINT (-87.648451 41.945336),2023-226985
2023,159564,,Not Submitted,65 E Scott St,60610,0.0,,Near North Side,Residential,,,,,,,,,,,,,,,,,41.874512,-87.639865,POINT (-87.639865 41.874512),2023-159564
2023,255923,,Not Submitted,1636 W Adams St,60612,0.0,,Near West Side,,,,,,,,,,,,,,,,,,41.952377,-87.649789,POINT (-87.649789 41.952377),2023-255923
2023,257091,Pershing Place,Not Covered 2024,624 E Pershing Rd,60653,,true,Oakland,Residential,,,,,,,,,,,,,,,,,41.8242,-87.611524,POINT (-87.611524 41.8242),2023-257091
2023,112834,Artista 55,Submitted,"5525 N Winthrop Ave, , Il",60640,2.5,,Edgewater,Multifamily Housing,66000,1969,1,,57,1361006.1,4070446,,,,82.3,122.5,82,126.2,406.6,6.2,41.877147,-87.629121,POINT (-87.629121 41.877147),2023-112834
2023,149732,,Not Submitted,1601  S State St,60616,0.0,,Near South Side,Residential,,,,,,,,,,,,,,,,,41.769766,-87.571359,POINT (-87.571359 41.769766),2023-149732
2023,253994,(IL046) - Map Factory Lofts (5235 N. Ravenswood),Submitted,5235 N. Ravenswood,60640,4.0,,Edgewater,Multifamily Housing,53903,1890,1,,98,625386.1,968133.6,,,,29.6,51.3,32.6,54.2,138.9,2.6,41.904992,-87.672273,POINT (-87.672273 41.904992),2023-253994
2023,240284,2700 N. Hampden Court Condominium Association,Submitted,2700 N. Hampden Ct.,60614,1.5,,Lincoln Park,Multifamily Housing,112000,1964,1,,33,5673008.4,,,,,50.7,141.8,56.1,157,793.8,7.1,41.872294,-87.631442,POINT (-87.631442 41.872294),2023-240284
2023,251341,The Legacy at Millennium Park,Submitted,60 East Monroe St,60603,1.5,,Loop,Multifamily Housing,815605,2009,1,,32,25696725,21687474.8,,19651993.2,,82.2,138.1,85.4,145.8,,,41.835976,-87.611541,POINT (-87.611541 41.835976),2023-251341
2023,161225,Langford Elementary -CPS,Not Covered 2024,6010 S Throop St,60636,,true,West Englewood,K-12 School,,,,,,,,,,,,,,,,,41.891797,-87.665389,POINT (-87.665389 41.891797),2023-161225
2023,257058,The Saint Grand,Not Covered 2024,218 E Grand Ave,60611,,true,Near North Side,Residential,,,,,,,,,,,,,,,,,41.892049,-87.622439,POINT (-87.622439 41.892049),2023-257058
2023,133858,Cassidy Tire,Not Covered 2024,344 N Canal St,60606,,true,Near West Side,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,,,,,,,,,,,,,,,,41.906848,-87.627373,POINT (-87.627373 41.906848),2023-133858
2023,173671,133 N Jefferson,Submitted,133 N Jefferson,60661,3.5,,Near West Side,Office,83000,1920,1,,73,1866608.8,2506107.4,,,,52.7,94.7,56.6,99.8,394.3,4.8,41.981547,-87.654983,POINT (-87.654983 41.981547),2023-173671
2023,254987,,Not Submitted,1325 N Wells St,60610,0.0,,Near North Side,,,,,,,,,,,,,,,,,,41.905737,-87.626186,POINT (-87.626186 41.905737),2023-254987
2023,159524,North Harbor Tower (nr021),Submitted,175 N Harbor Dr,60601,2.5,,Loop,Multifamily Housing,767892,1989,1,26641,31,36444966.1,9304213,,,,59.6,145.6,64.7,159.7,5593.6,7.3,41.884616,-87.636682,POINT (-87.636682 41.884616),2023-159524
2023,159416,AMLI 900,Submitted,900 S Clark St,60605,2.0,,Loop,Multifamily Housing,460702,2008,1,19593,49,18754534.8,6158055.8,,,,54.1,128,58,138.4,2951.2,6.4,41.989733,-87.656951,POINT (-87.656951 41.989733),2023-159416
2023,171972,Little Village Plaza,Not Covered 2024,3045 3101 W 26th St,60623,,true,South Lawndale,Commercial,,,,,,,,,,,,,,,,,41.954647,-87.651171,POINT (-87.651171 41.954647),2023-171972
2023,251647,Gregory Elementary -CPS,Not Covered 2024,3707 W Polk St,60624,,true,East Garfield Park,K-12 School,,,,,,,,,,,,,,,,,41.750593,-87.654727,POINT (-87.654727 41.750593),2023-251647
2023,121761,1903 - BRICKYARD,Submitted,2555 Normandy Ave,60707,4.0,,Montclare,Retail Store,138082,1995,1,1833,62,4874370.2,7967900.2,,,,93,159.4,103.7,168.9,1105.2,8,41.983419,-87.655032,POINT (-87.655032 41.983419),2023-121761
2023,255970,The Hayden,Submitted,1109 W Washington Blvd,60607,1.0,,Near West Side,Multifamily Housing,110435,2020,1,,4,4084579.2,6505003.8,,,,95.9,165.4,103.4,172.8,917,8.3,41.892304,-87.632269,POINT (-87.632269 41.892304),2023-255970
2023,253952,Catherine Courts Condominium Association of Chicago,Not Submitted,8439-8503 W Catherine Ave,60656,0.0,,Ohare,Residential,,,,,,,,,,,,,,,,,41.75376,-87.707309,POINT (-87.707309 41.75376),2023-253952
2023,251216,Chicago Residential Inc,Submitted,2440 North Lakeview Avenue,60614,4.0,,Lincoln Park,Multifamily Housing,285120,1927,1,,97,2968650.6,12341343.3,,,,53.7,74.6,59.9,81.9,1070.9,3.8,41.931689,-87.743017,POINT (-87.743017 41.931689),2023-251216
2023,136695,,Not Submitted,3636 3646 S Iron St,60609,0.0,,Mckinley Park,Commercial,,,,,,,,,,,,,,,,,41.936676,-87.641138,POINT (-87.641138 41.936676),2023-136695
2023,241767,340 on the Park,Submitted,340 East Randolph Street,60601,1.0,,Loop,Multifamily Housing,801566,2007,1,,25,37989914,8694999.8,,,,58.2,144.1,63.5,157.8,5777.4,7.2,41.932992,-87.640792,POINT (-87.640792 41.932992),2023-241767
2023,102055,,Not Submitted,740 750 W Addison St,60613,0.0,,Lake View,Residential,,,,,,,,,,,,,,,,,41.975079,-87.679521,POINT (-87.679521 41.975079),2023-102055
2023,256782,110 North Wacker Drive - Bank of America Tower,Submitted,110 N. Wacker Drive,60606,3.0,,Loop,Office,1731460,2020,1,10015,66,69500192.2,,,41038429.5,,63.8,134,65,139.4,11887.2,6.9,41.850821,-87.635133,POINT (-87.635133 41.850821),2023-256782
2023,252270,Delaware II LLC,Submitted,25 E Delaware Pl,60611,3.0,,Near North Side,Multifamily Housing,106015,1928,1,,65,3615072.7,2837607.9,,,,60.9,123.6,66.2,135.2,656.5,6.2,41.899114,-87.637122,POINT (-87.637122 41.899114),2023-252270
2023,114874,,Not Submitted,4900 4918 S Drexel Blvd,60615,0.0,,Kenwood,Residential,,,,,,,,,,,,,,,,,41.914743,-87.664978,POINT (-87.664978 41.914743),2023-114874
2023,172627,,Not Submitted,3800 N California Ave,60618,0.0,,Irving Park,Commercial,,,,,,,,,,,,,,,,,41.779661,-87.644638,POINT (-87.644638 41.779661),2023-172627
2023,251763,Parkside Nine I,Submitted,545 W Division,60610,4.0,,Near North Side,Multifamily Housing,139105,2009,1,,81,2869906.4,5718246.7,,,,61.7,100.9,66.7,106.5,705.3,5.1,41.870473,-87.630706,POINT (-87.630706 41.870473),2023-251763
2023,251547,Gallistel,Submitted,10347 S Ewing Ave,60617,2.5,,East Side,K-12 School,94577,1897,4,,55,1734804.1,5120490,,,,72.5,108.2,83.2,119.5,514.7,5.4,41.897361,-87.63141,POINT (-87.63141 41.897361),2023-251547
2023,156693,West Side Realty Corporation,Submitted,1645 W. Jackson Blvd.,60612,2.0,,Near West Side,Medical Office,127100,1991,1,,42,9342989.7,1147888.8,,,,82.5,215.3,88.3,231.6,1368.2,10.8,41.810296,-87.668808,POINT (-87.668808 41.810296),2023-156693
2023,241168,3900 Lake Shore Drive Condominium Association,Submitted,3900 N Lake Shore Drive,60613,3.5,,Lake View,Multifamily Housing,261137,1959,1,,72,4136678,14813293.9,,,,72.6,103.9,80.4,112.2,1365.6,5.2,41.922875,-87.666367,POINT (-87.666367 41.922875),2023-241168
2023,175296,,Not Submitted,5623  W Washington Blvd,60644,0.0,,Austin,Residential,,,,,,,,,,,,,,,,,41.864482,-87.625614,POINT (-87.625614 41.864482),2023-175296
2023,172064,,Not Covered 2024,4300  W Ford City Dr,60652,,true,West Lawn,Residential,,,,,,,,,,,,,,,,,41.893257,-87.62235,POINT (-87.62235 41.893257),2023-172064
2023,251326,Centennial Hall,Submitted,2345 N. Sheffield,60614,4.0,,Lincoln Park,College/University,88635,1998,1,,,4913420.3,3420836.8,,,,94,195.7,100,200.7,869.2,9.8,41.804564,-87.624484,POINT (-87.624484 41.804564),2023-251326
2023,101816,The Shops at North Bridge,Not Submitted,43 E Ohio St,60611,0.0,,Near North Side,Enclosed Mall,,,,,,,,,,,,,,,,,41.989563,-87.660107,POINT (-87.660107 41.989563),2023-101816
2023,245071,(IL397) - 1440 N Lake Shore Drive (1440 N. Lake Shore Drive),Submitted,1440 N. Lake Shore Drive,60610,4.0,,Near North Side,Multifamily Housing,305305,1962,1,,91,390412,23916262.4,,,,79.6,85.8,89.5,96.1,1324.9,4.3,41.892069,-87.628224,POINT (-87.628224 41.892069),2023-245071
2023,127778,Ridge Place Apartments,Submitted,7115-7129 N Ridge Blvd,60645,3.0,,Rogers Park,Multifamily Housing,51524,1960,1,,,502771.9,3264499.9,,,,73.1,93.8,84.9,105.7,243.7,4.7,41.793255,-87.687836,POINT (-87.687836 41.793255),2023-127778
2023,147855,Printers Corner Condominium Association,Submitted,170 W Polk Street,60607,1.0,,Loop,Multifamily Housing,109500,2007,1,,26,3464196.9,6461512.2,,,,90.6,150.5,98.3,159.4,827.9,7.6,41.916299,-87.686827,POINT (-87.686827 41.916299),2023-147855
2023,101329,Pioneer Village,Not Submitted,340  E 38th St,60653,0.0,,Douglas,Residential,,,,,,,,,,,,,,,,,41.969896,-87.708665,POINT (-87.708665 41.969896),2023-101329
2023,172145,Mount Carmel High School,Submitted,6410-28 South Dante Avenue,60637,4.0,,Woodlawn,K-12 School,150110,1924,4,1,96,3383444,870606.4,,,,28.3,69.2,29.1,70.8,519.7,3.5,41.880013,-87.636572,POINT (-87.636572 41.880013),2023-172145
2023,251275,Conrad Hotel/MWRD McMillan Pavilion,Not Submitted,101 E Erie,60611,0.0,,Near North Side,Commercial,,,,,,,,,,,,,,,,,41.962967,-87.684695,POINT (-87.684695 41.962967),2023-251275
2023,172103,21 East Chestnut Condominium Association,Submitted,21 East Chestnut Street,60611,2.0,,Near North Side,Multifamily Housing,122400,1962,1,,26,3043886.2,9814800.3,,,,105.1,153.8,117.2,169.8,947.2,7.7,41.807996,-87.616405,POINT (-87.616405 41.807996),2023-172103
