COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,complaint_lat,complaint_lon,LOCATION,Property Name,Address,ZIP Code,Primary Property Type,ENERGY STAR Score,Total GHG Emissions (Metric Tons CO2e),energy_lat,energy_lon
601415997,Construction and Demolition,1037 N RUSH ST,1037,,N,RUSH,ST,417337,2023-08-15T00:00:00Z,Dust the site is getting onto people walking in the temporary sidewalk while they were cutting some concrete blocks,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-16T00:00:00Z,41.90186410877,-87.6278774522,POINT (-87.627877452195 41.901864108772),THE WHITNEY CONDOMINIUM ASSOCIATION,1301 N DEARBORN,60610,MULTIFAMILY HOUSING,68.0,1162.0,41.902312,-87.628497
601445620,Air Pollution Work Order,2131 N CLARK ST,2131,,N,CLARK,ST,379542,2023-09-29T00:00:00Z,Please reach out to resident and/or send inspectors. This is Jeff Wysong and I am the Board Treasurer at 2131 N Clark St Chicago IL 60614. The crew doing construction on the building behind us in our alley is taking proper precautions and it is getting all over our cars and the people walking through the alley.&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-02T00:00:00Z,41.9210615259,-87.63757717812,POINT (-87.637577178116 41.921061525898),150 NORTH RIVERSIDE PLAZA,150 N RIVERSIDE PLAZA,60606,OFFICE,68.0,10534.2,41.921225,-87.637998
601310961,Noise Complaint,2112 W PETERSON AVE,2112,,W,PETERSON,AVE,425726,2023-02-24T00:00:00Z,: There is a floor machine they use during early hours making excessive noise . also emitting asbestos floor particle into air while employees are present and working. This should be done when there is no employees present to breathe the fine particle.,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-28T00:00:00Z,41.99072921796,-87.6829794536,POINT (-87.682979453599 41.990729217961),400 NORTH LASALLE CONDOMINIUM ASSOCIATION,400 N LASALLE DRIVE,60654,MULTIFAMILY HOUSING,62.0,2962.3,41.990729,-87.682979
601478433,Air Pollution Work Order,678 N DEARBORN ST,678,,N,DEARBORN,ST,417337,2023-12-04T00:00:00Z,"There has been a strong chemical odor on the 600 block of North Dearborn for the past week, it has persisted following rain. The exact source of the odor is unknown.&nbsp;",DEPT. OF PUBLIC HEALTH,Resolved,2023-12-05T00:00:00Z,41.89481509541,-87.62987176257,POINT (-87.629871762573 41.894815095408),535 NORTH MICHIGAN,535 NORTH MICHIGAN AVENUE,60611,MULTIFAMILY HOUSING,96.0,1838.0,41.894747,-87.62956
601382257,Noise Complaint,420 W HURON ST,420,,W,HURON,ST,417325,2023-06-21T00:00:00Z,"beginning in Summer 2020, now ongoing for 3 years, the noise level coming from the 420 W Huron Street building’s rooftop air conditioning units far exceeds the noise ordinance standard and impairs the residents of 400 W Huron Street",DEPT. OF PUBLIC HEALTH,Resolved,2023-06-22T00:00:00Z,41.89483391999,-87.63944317001,POINT (-87.639443170011 41.894833919993),THE JOHN HANCOCK CENTER,875 N MICHIGAN AVE,60611,MIXED USE PROPERTY,24.0,22818.4,41.894843,-87.638617
601290001,Noise Complaint,518 W ARLINGTON PL,518,,W,ARLINGTON,PL,129151,2023-01-02T00:00:00Z,address is auto correcting from arlington pl to armour pl in system. diesel generator started about 2pm on 1/1/23 and has been running continously though the night since. i have not been able to find any outages nearby on comeds map,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-03T00:00:00Z,41.92687789081,-87.64211419332,POINT (-87.642114193317 41.926877890813),ORR HS / KIPP-ONE,730 N PULASKI RD,60624,K-12 SCHOOL,6.0,3291.5,41.926861,-87.642494
601307020,Construction and Demolition,2942 W NORTH AVE,2942,,W,NORTH,AVE,379542,2023-02-16T00:00:00Z,fencing is blocking the street,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-17T00:00:00Z,41.91029106148,-87.70079649664,POINT (-87.70079649664 41.910291061476),WASHINGTON SOUARE-NORTH AND CICERO DEVELOPMENT LLC,4821-4951 W NORTH AVENUE,60639,STRIP MALL,,1691.0,41.910291,-87.700796
601375998,Noise Complaint,80 W POLK ST,80,,W,POLK,ST,417325,2023-06-13T00:00:00Z,"There is a large air conditioning unit trailer placed in the street. It is far above the allowed limit from Chapter 8-32 of the Municipal Code. As a Mechanical stationary source, it should be limited to under 70 dB from 10 feet away. It far surpasses that",DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-06-16T00:00:00Z,41.87237058769,-87.63036910402,POINT (-87.630369104022 41.872370587685),151 NORTH FRANKLIN,151 N FRANKLIN STREET,60606,OFFICE,93.0,4450.8,41.872167,-87.629577
601317750,Noise Complaint,363 E WACKER DR,363,,E,WACKER,DR,417325,2023-03-13T00:00:00Z,Saturday 3/11 the St. Regis conducted a test of the emergency power generator from 2 PM - 11 PM. Equipment wasincredibly loud. Reported that the building also does not have required CDPH Environmental permits for fuel storage or generator.Please inspect to determine compliance.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-14T00:00:00Z,41.88746439665,-87.61786023107,POINT (-87.617860231068 41.887464396646),VANGUARD LOFTS CONDOMINIUM ASSOCIATION,1250 W VAN BUREN ST,60607,MULTIFAMILY HOUSING,42.0,694.4,41.887464,-87.61786
601460715,Air Pollution Work Order,1136 W LAWRENCE AVE,1136,,W,LAWRENCE,AVE,84397,2023-10-26T00:00:00Z,semi Trucks idling at Clifton &amp; Lawrence. This truck is associated with the construction work taking place at the Lawrence Red Line Station. A total of 6 trucks idling at a time emitting exhaust from vehicles into the air . This takes place 7 days a week and in early morning hours.,DEPT. OF PUBLIC HEALTH,Resolved,2023-10-26T00:00:00Z,41.9691447935,-87.65910171893,POINT (-87.659101718929 41.969144793495),"THE SELFHELP HOME, INC",908 W ARGYLE ST,60640,SENIOR LIVING COMMUNITY,14.0,1520.3,41.968724,-87.659414
601374571,Noise Complaint,318 W GRAND AVE,318,,W,GRAND,AVE,417325,2023-06-09T00:00:00Z,It has been happening all day for the past month.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-12T00:00:00Z,41.89166230351,-87.6363865569,POINT (-87.636386556897 41.891662303509),33 WEST ONTARIO STREET,33 W ONTARIO ST,60654,MULTIFAMILY HOUSING,86.0,4376.0,41.892257,-87.635754
601374571,Noise Complaint,318 W GRAND AVE,318,,W,GRAND,AVE,417325,2023-06-09T00:00:00Z,It has been happening all day for the past month.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-12T00:00:00Z,41.89166230351,-87.6363865569,POINT (-87.636386556897 41.891662303509),MOZART,2200 N HAMLIN AVE,60647,K-12 SCHOOL,21.0,675.7,41.891676,-87.635651
601390700,Noise Complaint,4747 S DR MARTIN LUTHER KING JR DR,4747,,S,DR MARTIN LUTHER KING JR,DR,129151,2023-07-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-07T00:00:00Z,41.80799556913,-87.61640486518,POINT (-87.616404865179 41.80799556913),21 EAST CHESTNUT CONDOMINIUM ASSOCIATION,21 EAST CHESTNUT STREET,60611,MULTIFAMILY HOUSING,26.0,947.2,41.807996,-87.616405
601404999,Noise Complaint,2700 N HAMPDEN CT,2700,,N,HAMPDEN,CT,417325,2023-07-27T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-31T00:00:00Z,41.93072476048,-87.64166467255,POINT (-87.641664672553 41.930724760484),WESTMINSTER CONDOMINIUM ASSOCIATION,36-50 N MENARD AVENUE,60644,MULTIFAMILY HOUSING,53.0,361.5,41.930725,-87.641665
601364065,Noise Complaint,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,129151,2023-05-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-26T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),ONE NORTH WACKER,ONE NORTH WACKER DRIVE,60606,OFFICE,80.0,11863.4,41.932865,-87.647171
601364065,Noise Complaint,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,129151,2023-05-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-26T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),740 FULTON CONDOMINIUM ASSOCIATION,740 W FULTON ST,60661,MULTIFAMILY HOUSING,46.0,1166.0,41.932866,-87.646819
601429894,Construction and Demolition,4338 N CLARENDON AVE,4338,,N,CLARENDON,AVE,379542,2023-09-06T00:00:00Z,Demolition is happening to the building. There is no permit posted outside. Debris &amp; soot is getting into neighboring homes. When disposing of debris it is thrown from window several stories up instead of being properly disposed of. Demolition happens during the day through the evening.&nbsp;No permit is listed outside of building; neighbors are unsure of the company name,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-08T00:00:00Z,41.96154879362,-87.65005100892,POINT (-87.650051008923 41.961548793616),(IL0545) - SHORELINE TOWERS (6301 N SHERIDAN RD),6301 N SHERIDAN RD,60660,MULTIFAMILY HOUSING,58.0,2601.9,41.961667,-87.649761
601425287,Noise Complaint,1112 S WABASH AVE,1112,,S,WABASH,AVE,129151,2023-08-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-30T00:00:00Z,41.86883410488,-87.62600895041,POINT (-87.626008950412 41.868834104882),CHICAGO,1 WEST WASHINGTON ST,60602,HOTEL,7.0,1195.7,41.869063,-87.626016
601447722,Air Pollution Work Order,10 E ELM ST,10,,E,ELM,ST,249349,2023-10-03T00:00:00Z,: The building is located across the alley from my apartment. Every Tuesday morning around 10am the furnace room blows out exhaust that creates a black smoke for about 20 minutes.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-10-04T00:00:00Z,41.90330107198,-87.62814963133,POINT (-87.628149631327 41.90330107198),DEARBORN PLAZA,1030 N DEARBORN ST,60610,MULTIFAMILY HOUSING,89.0,561.7,41.903296,-87.628367
601447722,Air Pollution Work Order,10 E ELM ST,10,,E,ELM,ST,249349,2023-10-03T00:00:00Z,: The building is located across the alley from my apartment. Every Tuesday morning around 10am the furnace room blows out exhaust that creates a black smoke for about 20 minutes.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-10-04T00:00:00Z,41.90330107198,-87.62814963133,POINT (-87.628149631327 41.90330107198),828 W GRACE,828 W GRACE,60613,MULTIFAMILY HOUSING,95.0,925.0,41.903306,-87.627858
601415536,Vehicle Idling Work Order,706 W DIVERSEY PKWY,706,,W,DIVERSEY,PKWY,3308,2023-08-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.9328697615,-87.64694738162,POINT (-87.64694738162 41.932869761499),ONE NORTH WACKER,ONE NORTH WACKER DRIVE,60606,OFFICE,80.0,11863.4,41.932865,-87.647171
601415536,Vehicle Idling Work Order,706 W DIVERSEY PKWY,706,,W,DIVERSEY,PKWY,3308,2023-08-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.9328697615,-87.64694738162,POINT (-87.64694738162 41.932869761499),740 FULTON CONDOMINIUM ASSOCIATION,740 W FULTON ST,60661,MULTIFAMILY HOUSING,46.0,1166.0,41.932866,-87.646819
601445598,Air Pollution Work Order,1029 W NORTH SHORE AVE,1029,,W,NORTH SHORE,AVE,249349,2023-09-29T00:00:00Z,Someone on the beach is burning a fire that is blowing smoke directly into the adjacent building that can be smelled from indoors. The person has been asked to put out the fire and refuses to do so.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-10-02T00:00:00Z,42.00362928257,-87.65742171752,POINT (-87.65742171752 42.003629282574),BRADLEY BUSINESS CENTER I,2630 - 2650 WEST BRADLEY PLACE,60618,OFFICE,,2117.5,42.003629,-87.657422
601390654,Noise Complaint,55 W CHESTNUT ST,55,,W,CHESTNUT,ST,417325,2023-07-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-07T00:00:00Z,41.89786973684,-87.63038076252,POINT (-87.630380762521 41.897869736836),6151 N WINTHROP,6151 N WINTHROP AVE,60660,MULTIFAMILY HOUSING,87.0,431.0,41.89787,-87.630381
601361066,Air Pollution Work Order,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-05-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation founded,2023-05-23T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),ONE NORTH WACKER,ONE NORTH WACKER DRIVE,60606,OFFICE,80.0,11863.4,41.932865,-87.647171
601361066,Air Pollution Work Order,701 W DIVERSEY PKWY,701,,W,DIVERSEY,PKWY,3308,2023-05-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation founded,2023-05-23T00:00:00Z,41.93265500408,-87.6467146385,POINT (-87.646714638498 41.932655004077),740 FULTON CONDOMINIUM ASSOCIATION,740 W FULTON ST,60661,MULTIFAMILY HOUSING,46.0,1166.0,41.932866,-87.646819
601335500,Air Pollution Work Order,1545 S STATE ST,1545,,S,STATE,ST,379542,2023-04-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-13T00:00:00Z,41.86059980853,-87.62711945578,POINT (-87.627119455778 41.860599808534),525 DEMING,525 W DEMING PLACE,60614,MULTIFAMILY HOUSING,94.0,382.0,41.861018,-87.627417
601335500,Air Pollution Work Order,1545 S STATE ST,1545,,S,STATE,ST,379542,2023-04-12T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-13T00:00:00Z,41.86059980853,-87.62711945578,POINT (-87.627119455778 41.860599808534),ELEVEN40 (LV002),1140 S WABASH AVE,60605,MULTIFAMILY HOUSING,44.0,1857.4,41.861078,-87.627124
601406031,Noise Complaint,5036 N KENMORE AVE,5036,,N,KENMORE,AVE,417325,2023-07-31T00:00:00Z,It is a loud repetitive beeping noise.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-31T00:00:00Z,41.97438535603,-87.65650803905,POINT (-87.656508039053 41.97438535603),ST MICHAEL'S HIGH SCHOOL CONDOMINIUMS,1660 N HUDSON AVE,60614,MULTIFAMILY HOUSING,70.0,299.5,41.974496,-87.656511
601455178,Water Pollution,550 W WASHINGTON BLVD,550,,W,WASHINGTON,BLVD,417325,2023-10-16T00:00:00Z,looks like antifreeze,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-10-17T00:00:00Z,41.88328561814,-87.64174676077,POINT (-87.641746760772 41.883285618136),1010 LAKE SHORE DRIVE,1010 N LAKE SHORE DRIVE,60611,MULTIFAMILY HOUSING,3.0,2767.8,41.883286,-87.641747
601418920,Noise Complaint,1525 S WABASH AVE,1525,,S,WABASH,AVE,129151,2023-08-18T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-21T00:00:00Z,41.86122030405,-87.625539362,POINT (-87.625539361997 41.861220304051),ROSCOE SOUARE/ 90034,3330 N WESTERN AVE,60618,STRIP MALL,,2059.5,41.861425,-87.625838
601382252,Air Pollution Work Order,425 W ROSCOE ST,425,,W,ROSCOE,ST,249349,2023-06-21T00:00:00Z,"&nbsp;A construction crew has been working on the roof at the building immediately to the east of my building (425 West Roscoe St) for the last 2-3 days. My apartment has been filled with an odd smelling haze, which I believe is coming from the construction.&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-23T00:00:00Z,41.94325018812,-87.64154094568,POINT (-87.641540945683 41.943250188124),SILVER CLOUD CONDOMINIUMS,5346 S CORNELL AVE,60615,MULTIFAMILY HOUSING,98.0,445.4,41.94325,-87.641541
601382252,Air Pollution Work Order,425 W ROSCOE ST,425,,W,ROSCOE,ST,249349,2023-06-21T00:00:00Z,"&nbsp;A construction crew has been working on the roof at the building immediately to the east of my building (425 West Roscoe St) for the last 2-3 days. My apartment has been filled with an odd smelling haze, which I believe is coming from the construction.&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-23T00:00:00Z,41.94325018812,-87.64154094568,POINT (-87.641540945683 41.943250188124),1712-1720 W ALBION AVE,1712-1720 W ALBION AVE,60626,MULTIFAMILY HOUSING,81.0,297.4,41.943248,-87.641701
601382252,Air Pollution Work Order,425 W ROSCOE ST,425,,W,ROSCOE,ST,249349,2023-06-21T00:00:00Z,"&nbsp;A construction crew has been working on the roof at the building immediately to the east of my building (425 West Roscoe St) for the last 2-3 days. My apartment has been filled with an odd smelling haze, which I believe is coming from the construction.&nbsp;",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-23T00:00:00Z,41.94325018812,-87.64154094568,POINT (-87.641540945683 41.943250188124),CROWELL 820 N LASALLE,820 N LASALLE,60610,COLLEGE/UNIVERSITY,,1317.4,41.943465,-87.641945
601398698,Water Pollution,3550 N LAKE SHORE DR,3550,,N,LAKE SHORE,DR,3308,2023-07-20T00:00:00Z,There appears to be some sort of oil or diesel spill in the water in BelmontHarbor near Cornelia Ave.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-07-20T00:00:00Z,41.94813046439,-87.64332385698,POINT (-87.643323856984 41.948130464391),1133 N DEARBORN APARTMENTS,1133 N DEARBORN,60610,MULTIFAMILY HOUSING,67.0,1959.6,41.94813,-87.643324
601462085,Noise Complaint,4808 N SHERIDAN RD,4808,,N,SHERIDAN,RD,129151,2023-10-29T00:00:00Z,"&nbsp;The noise is likely coming from a fan on that buildingExact location cannot be identified, but the noise comes from one of the storesat the building 4808 N Sheridan Rd",DEPT. OF PUBLIC HEALTH,Resolved,2023-10-30T00:00:00Z,41.96937767235,-87.65497519084,POINT (-87.654975190845 41.969377672354),HAWTHORNE POINT,1511-1525 W CULLOM AVE,60613,MULTIFAMILY HOUSING,91.0,162.9,41.968753,-87.654963
601375409,Noise Complaint,324 E 38TH ST,324,,E,38TH,ST,417325,2023-06-13T00:00:00Z,"The Pioneer Village parking lot on 38th and Calumet has a malfunctioning gate. For days at a time the gate alarm goes off, disturbing many neighbors. We have requested that they permanently fix the gate.It has been years",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-13T00:00:00Z,41.82574546492,-87.61824105673,POINT (-87.61824105673 41.825745464922),605 N MICHIGAN AVE,605 N MICHIGAN AVE,60611,OFFICE,66.0,813.5,41.825753,-87.617517
601369477,Water Pollution,231 N WELLS ST,231,,N,WELLS,ST,425726,2023-06-05T00:00:00Z,DISCOLORATION IN THE RIVER --ALMOST THE WIDTH OF THE RIVER CALLER HAS A PHOTOGRAPH OF IT,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-05T00:00:00Z,41.88654983282,-87.63380753582,POINT (-87.633807535821 41.886549832819),LAKE PARC PLACE,3939-3983 S LAKE PARK AVE,60653,MULTIFAMILY HOUSING,58.0,1828.4,41.886707,-87.63415
601483475,Air Pollution Work Order,4801 W PETERSON AVE,4801,,W,PETERSON,AVE,249349,2023-12-17T00:00:00Z,GAS SMELL&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-12-20T00:00:00Z,41.98978848882,-87.74837384449,POINT (-87.748373844489 41.989788488824),TRUMAN COLLEGE,1145 WEST WILSON AVE,60640,COLLEGE/UNIVERSITY,,5238.4,41.989788,-87.748374
601442049,Construction and Demolition,2131 N CLARK ST,2131,,N,CLARK,ST,379542,2023-09-25T00:00:00Z,"From a resident: I'm representing the HOA at 2131 N Clark St. with a concern around unsafe construction at 2140 N Lincoln Park West, specifically in the alley behind the building. The building demolition is creating a ton of unnecessary dust and air pollution (realize some dust is inevitable, but there are no standard/required mitigations being practiced). I've approach the foreman / general contractor and they have acknowledged they should be (and promised to): -Using vacuums for masonry work to capture masonry dust (they promised to do this 9/22 and have not as of 9/25 though active masonry work continues) -Spraying down concrete being cut outside (thus far have no seen them do this) -Spraying down containers and areas where gypsum dry wall is being demolished ( thus far have not seen them do this. It's a hazard to the several homes with outdoor areas in the alley where children play, and also dirtying everything in the alley (cars are all covered in dust even after the rain today). Attaching two photos here for reference: one showing masonry work kicking up dust with no vacuum system in place from 9/22, and another on 9/25 showing that even the construction workers have covered their cars to protect their own property with no regard for the neighborhood. Please let me know if you have any questions. 312-636-8687 juancarlosiv@gmail.com",DEPT. OF PUBLIC HEALTH,Resolved,2023-09-29T00:00:00Z,41.9210615259,-87.63757717812,POINT (-87.637577178116 41.921061525898),150 NORTH RIVERSIDE PLAZA,150 N RIVERSIDE PLAZA,60606,OFFICE,68.0,10534.2,41.921225,-87.637998
601391902,Construction and Demolition,1630 N WELLS ST,1630,,N,WELLS,ST,379542,2023-07-07T00:00:00Z,Roof debris has been left sitting in this lot for 3+ months,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-10T00:00:00Z,41.91209688654,-87.63488647518,POINT (-87.63488647518 41.912096886535),ZELDA ORMES APARTMENTS,116 W ELM ST,60610,MULTIFAMILY HOUSING,80.0,922.4,41.912254,-87.634891
601360014,Noise Complaint,535 N MICHIGAN AVE,535,,N,MICHIGAN,AVE,129151,2023-05-21T00:00:00Z,There's a loud squeak coming from one of the units on the rooftop. The units are shared by the residential and commercial tenants,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-24T00:00:00Z,41.89189707576,-87.62401628856,POINT (-87.624016288559 41.891897075755),DEPRIEST,139 S PARKSIDE AVE,60644,K-12 SCHOOL,26.0,736.9,41.891897,-87.624016
601360014,Noise Complaint,535 N MICHIGAN AVE,535,,N,MICHIGAN,AVE,129151,2023-05-21T00:00:00Z,There's a loud squeak coming from one of the units on the rooftop. The units are shared by the residential and commercial tenants,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-24T00:00:00Z,41.89189707576,-87.62401628856,POINT (-87.624016288559 41.891897075755),LANE TECH HS,2501 W ADDISON ST,60618,K-12 SCHOOL,73.0,3348.4,41.892141,-87.624313
601436591,Air Pollution Work Order,2700 N PINE GROVE AVE,2700,,N,PINE GROVE,AVE,379542,2023-09-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-18T00:00:00Z,41.93105480995,-87.64053758196,POINT (-87.640537581959 41.931054809946),ALTGELD GARDENS,925 E 130TH STREET,60627,MULTIFAMILY HOUSING,12.0,10199.7,41.930745,-87.64084
601436591,Air Pollution Work Order,2700 N PINE GROVE AVE,2700,,N,PINE GROVE,AVE,379542,2023-09-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-18T00:00:00Z,41.93105480995,-87.64053758196,POINT (-87.640537581959 41.931054809946),ALGONOUIN #4,1607 E 50TH STREET,60615,MULTIFAMILY HOUSING,12.0,514.0,41.930711,-87.640948
601413438,Noise Complaint,706 W DIVERSEY PKWY,706,,W,DIVERSEY,PKWY,3308,2023-08-10T00:00:00Z,Truck has been idling for over 20 minutes. No driver in sight. I have video of the incident,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.9328697615,-87.64694738162,POINT (-87.64694738162 41.932869761499),ONE NORTH WACKER,ONE NORTH WACKER DRIVE,60606,OFFICE,80.0,11863.4,41.932865,-87.647171
601413438,Noise Complaint,706 W DIVERSEY PKWY,706,,W,DIVERSEY,PKWY,3308,2023-08-10T00:00:00Z,Truck has been idling for over 20 minutes. No driver in sight. I have video of the incident,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.9328697615,-87.64694738162,POINT (-87.64694738162 41.932869761499),740 FULTON CONDOMINIUM ASSOCIATION,740 W FULTON ST,60661,MULTIFAMILY HOUSING,46.0,1166.0,41.932866,-87.646819
601336357,Noise Complaint,721 S WELLS ST,721,,S,WELLS,ST,417325,2023-04-14T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-14T00:00:00Z,41.87289541721,-87.63344620672,POINT (-87.633446206717 41.872895417209),6101 NORTH CLARK,6101 NORTH CLARK STREET,60660,MULTIFAMILY HOUSING,,218.0,41.873256,-87.633454
601336357,Noise Complaint,721 S WELLS ST,721,,S,WELLS,ST,417325,2023-04-14T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-04-14T00:00:00Z,41.87289541721,-87.63344620672,POINT (-87.633446206717 41.872895417209),"1547 CSR-CHICAGO WELLS, LLC",725 S WELLS,60607,DATA CENTER,,1620.0,41.872586,-87.633252
601392066,Noise Complaint,59 W 15TH ST,59,,W,15TH,ST,129151,2023-07-07T00:00:00Z,Loud equipment ran all night last night and is continuing today. It needs to be turned off at night so we can sleep.,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-10T00:00:00Z,41.8618109461,-87.62961410557,POINT (-87.62961410557 41.8618109461),MCGOWAN SOUTH,1110 W BELDEN,60614,COLLEGE/UNIVERSITY,,1948.8,41.86181,-87.629695
601314423,Noise Complaint,1337 W MORSE AVE,1337,,W,MORSE,AVE,417325,2023-03-07T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-07T00:00:00Z,42.00781354374,-87.66515829204,POINT (-87.665158292039 42.007813543743),2755 N MILWAUKEE AVENUE,2755 N MILWAUKEE AVENUE,60647,MULTIFAMILY HOUSING,91.0,312.2,42.00803,-87.665355
601314423,Noise Complaint,1337 W MORSE AVE,1337,,W,MORSE,AVE,417325,2023-03-07T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-03-07T00:00:00Z,42.00781354374,-87.66515829204,POINT (-87.665158292039 42.007813543743),210 NORTH CARPENTER,210 N CARPENTER ST,60607,OFFICE,84.0,1459.3,42.007821,-87.664716
601375386,Noise Complaint,1732 N CLARK ST,1732,,N,CLARK,ST,417325,2023-06-12T00:00:00Z,: The noise is coming from exhaust fans in the base of the garage backing up apartments on Wells. The management has not been accommodating to residents and it is causing some severe noise disturbances during the day and in the evening when residents are trying to rest. We respectfully request an inspection and for the exhaust fans modified to lower the sound. The property Manager on-site is Kate Sarna and her number is 312-787-3335. Assistant Property Manager is Wendy Lyman and her number is the same.&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-13T00:00:00Z,41.91391201301,-87.63347071478,POINT (-87.633470714785 41.913912013008),5040-60 MARINE DRIVE CONDOMINIUM ASSOCIATION,5040-5060 N MARINE DRIVE,60640,MULTIFAMILY HOUSING,64.0,1211.1,41.913864,-87.633441
601415524,Vehicle Idling Work Order,670 W DIVERSEY PKWY,670,,W,DIVERSEY,PKWY,3308,2023-08-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-14T00:00:00Z,41.9328838647,-87.64627175169,POINT (-87.646271751687 41.932883864695),SCHATZ BUILDING,610 N FAIRBANKS CT,60611,RETAIL STORE,,233.3,41.933474,-87.645599
601440760,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-25T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),ASPIRE,2111 S WABASH,60616,MULTIFAMILY HOUSING,68.0,1518.6,41.966756,-87.654648
601440760,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-25T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881),BVM HALL/SES-ID#175895,6364 N SHERIDAN RD,60660,OFFICE,83.0,570.1,41.967376,-87.654882
