COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,DATA SOURCE,RESOLUTION,RESOLVED DATE,LATITUDE,LONGITUDE,LOCATION
601426336,Air Pollution Work Order,9204 S COMMERCIAL AVE,9204,,S,COMMERCIAL,AVE,249349,2023-08-30T00:00:00Z,mold smell,DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-08-31T00:00:00Z,41.72803591373,-87.55135785247,POINT (-87.551357852469 41.728035913732)
601341501,Air Pollution Work Order,3835 S DAMEN AVE,3835,,S,DAMEN,AVE,425726,2023-04-21T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-25T00:00:00Z,41.82388752432,-87.67496079658,POINT (-87.674960796583 41.823887524318)
601383051,Air Pollution Work Order,10629 S EMERALD AVE,10629,,S,EMERALD,AVE,249349,2023-06-22T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-06-23T00:00:00Z,41.70059389824,-87.64127743598,POINT (-87.641277435981 41.700593898241)
601468396,Asbestos Work Order,2330 W LYNDALE ST,2330,,W,LYNDALE,ST,379542,2023-11-08T00:00:00Z,unknown but they are removing the roof and there is possible asbestos,DEPT. OF PUBLIC HEALTH,Resolved,2023-11-13T00:00:00Z,41.92274184532,-87.68644560072,POINT (-87.686445600715 41.922741845318)
601374545,Air Pollution Work Order,5200 N LAKE SHORE DR,5200,,N,LAKE SHORE,DR,417337,2023-06-09T00:00:00Z,"unit 205, plz call per caller in advance and for entry 312-468-4883, berwyn and sheridan&nbsp;",DEPT. OF PUBLIC HEALTH,Refer to Building Dept,2023-06-12T00:00:00Z,41.97662162787,-87.65079002625,POINT (-87.650790026249 41.976621627865)
601475446,Air Pollution Work Order,5205 S CHRISTIANA AVE,5205,,S,CHRISTIANA,AVE,437489,2023-11-28T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-27T00:00:00Z,41.79874136771,-87.70723511956,POINT (-87.707235119563 41.798741367713)
601428120,Construction and Demolition,2632 W AUGUSTA BLVD,2632,,W,AUGUSTA,BLVD,379542,2023-09-01T00:00:00Z,No dust control material on fence Dust on cars etc,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-05T00:00:00Z,41.89942910807,-87.69321176051,POINT (-87.693211760515 41.899429108068)
601440746,Noise Complaint,5651 N CAMPBELL AVE,5651,,N,CAMPBELL,AVE,129151,2023-09-21T00:00:00Z,5 days non stop,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-27T00:00:00Z,41.98466307857,-87.69177378839,POINT (-87.69177378839 41.984663078568)
601365411,Construction and Demolition,1359 W 76TH ST,1359,,W,76TH,ST,379542,2023-05-26T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-30T00:00:00Z,41.75577537941,-87.6586153461,POINT (-87.658615346104 41.755775379406)
601315862,Service Stations/Storage Tanks Work Order,3450 S CALIFORNIA AVE,3450,,S,CALIFORNIA,AVE,129032,2023-03-08T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-13T00:00:00Z,41.8304028226,-87.69495246787,POINT (-87.694952467868 41.830402822602)
601483326,Construction and Demolition,1902 N FREMONT ST,1902,,N,FREMONT,ST,379542,2023-12-14T00:00:00Z,"&nbsp;worksite unkept, using barricades",DEPT. OF PUBLIC HEALTH,Resolved,2023-12-15T00:00:00Z,41.91615593711,-87.65101499182,POINT (-87.65101499182 41.916155937111)
601356479,Construction and Demolition,2614 N CALIFORNIA AVE,2614,,N,CALIFORNIA,AVE,379542,2023-05-16T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-16T00:00:00Z,41.92915227194,-87.69768140595,POINT (-87.697681405946 41.929152271944)
601447440,Water Pollution,1923 N HAMLIN AVE,1923,,N,HAMLIN,AVE,8386,2023-10-03T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-10-04T00:00:00Z,41.91611766838,-87.7214876898,POINT (-87.721487689804 41.916117668385)
601409079,Air Pollution Work Order,5059 S LARAMIE AVE,5059,,S,LARAMIE,AVE,8386,2023-08-03T00:00:00Z,: smell is present outdoors of the home&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-04T00:00:00Z,41.8002812892,-87.75259254048,POINT (-87.752592540482 41.800281289203)
601403341,Noise Complaint,725 S WELLS ST,725,,S,WELLS,ST,129151,2023-07-25T00:00:00Z,Particularly loud cyclic low frequency sounds,DEPT. OF PUBLIC HEALTH,Resolved,2023-07-26T00:00:00Z,41.8728233617,-87.6334446048,POINT (-87.633444604796 41.872823361702)
601354078,Construction and Demolition,1048 N MARSHFIELD AVE,1048,,N,MARSHFIELD,AVE,379542,2023-05-10T00:00:00Z,DEBRIS FALLING FROM CONSTRUCTION SITE,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-16T00:00:00Z,41.9010801261,-87.66880066095,POINT (-87.668800660949 41.901080126101)
601333175,Air Pollution Work Order,1001 W 47TH ST,1001,,W,47TH,ST,379542,2023-04-07T00:00:00Z,"Hi folks, 47th and Morgan is a dust bowl everyday around noon. Folks have to cover their faces to keep themselves out of harm’s way. Please help to find a solution to this. Area needs maintenance &amp; truck traffic control.",DEPT. OF PUBLIC HEALTH,Resolved,2023-04-10T00:00:00Z,41.80868404636,-87.65051590304,POINT (-87.65051590304 41.808684046361)
601355425,Air Pollution Work Order,2622 N CALIFORNIA AVE,2622,,N,CALIFORNIA,AVE,379542,2023-05-15T00:00:00Z,PER CALLER- THE WORKERS ARE DRY CUTTING WITH A SAW IN THE ALLEY. THERE IS A LOT OF DUSTAND THEY SHOULD BE USING A WET SAW.,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-15T00:00:00Z,41.92936180228,-87.69769005299,POINT (-87.697690052986 41.929361802284)
601390616,Service Stations/Storage Tanks Work Order,2477 S ARCHER AVE,2477,,S,ARCHER,AVE,187825,2023-07-05T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation unfounded,2023-07-07T00:00:00Z,41.84755805016,-87.64549599168,POINT (-87.645495991682 41.847558050164)
601364054,Air Pollution Work Order,447 W 26TH ST,447,,W,26TH,ST,187825,2023-05-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-26T00:00:00Z,41.84532465058,-87.63849525618,POINT (-87.638495256183 41.845324650584)
601365498,Air Pollution Work Order,2940 W 36TH ST,2940,,W,36TH,ST,417337,2023-05-27T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-05-30T00:00:00Z,41.82829903887,-87.69877296802,POINT (-87.698772968018 41.828299038872)
601353234,Asbestos Work Order,2302 W DEVON AVE,2302,,W,DEVON,AVE,379542,2023-05-09T00:00:00Z,": From the illegal work without city permit on the drop ceiling , there is asbestos coming from the old pipes from the ceiling spreading all over the office space on 2302 W Devon Ave . 60645 making it hazardous for people.&nbsp;There was illegal work done on the drop ceiling of the office at 2302 W Devon Ave , Chicago IL, 60645. . The management did not obtain city permit to do rehab construction of the drop ceiling at 2302 W Devon Ave.",DEPT. OF PUBLIC HEALTH,Resolved,2023-05-10T00:00:00Z,41.99787948386,-87.68759515153,POINT (-87.687595151528 41.99787948386)
601415975,Construction and Demolition,7200 W BALMORAL AVE,7200,,W,BALMORAL,AVE,8386,2023-08-15T00:00:00Z,"The construction crew working on the road construction consistently leaves materials and trash on my property after the work day has concluded. On top of the attached picture, materials were on my front lawn at 4am",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-16T00:00:00Z,41.97803626964,-87.80708403481,POINT (-87.80708403481 41.978036269642)
601301422,Noise Complaint,9050 S GREEN ST,9050,,S,GREEN,ST,129151,2023-02-01T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-02-02T00:00:00Z,41.72920193704,-87.64481372912,POINT (-87.644813729115 41.729201937035)
601477797,Air Pollution Work Order,3244 N LINCOLN AVE,3244,,N,LINCOLN,AVE,379542,2023-12-02T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-05T00:00:00Z,41.94081095314,-87.66961181279,POINT (-87.669611812785 41.940810953144)
601479761,Noise Complaint,3041 W LAWRENCE AVE,3041,,W,LAWRENCE,AVE,129151,2023-12-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-12-07T00:00:00Z,41.9683706505,-87.70526125024,POINT (-87.705261250237 41.968370650498)
601377348,Noise Complaint,228 W HILL ST,228,,W,HILL,ST,129151,2023-06-14T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-15T00:00:00Z,41.90219892638,-87.63564922164,POINT (-87.635649221642 41.902198926376)
601301908,Noise Complaint,5872 N MILWAUKEE AVE,5872,,N,MILWAUKEE,AVE,417325,2023-02-02T00:00:00Z,NOISE FROM COMPRESSOR OCCURS ALL DAY AND ALL NIGHT. CALLER NOT GETTING ANY SLEEP.,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-03T00:00:00Z,41.98853896023,-87.77969531508,POINT (-87.779695315081 41.988538960226)
601425290,Noise Complaint,501 W SURF ST,501,,W,SURF,ST,417325,2023-08-30T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-08-30T00:00:00Z,41.93419516579,-87.64140393809,POINT (-87.641403938087 41.934195165792)
601483628,Construction and Demolition,3270 N CLARK ST,3270,,N,CLARK,ST,417337,2023-12-18T00:00:00Z,": Per caller- company has not placed any gating and barriers around the construction site. Concerned for residents. Also, concerned the soil they are bringing up is toxic to environment.",DEPT. OF PUBLIC HEALTH,Alleged violation founded,2023-12-19T00:00:00Z,41.94162125554,-87.65219590191,POINT (-87.652195901906 41.941621255545)
601353271,Noise Complaint,819 S STATE ST,819,,S,STATE,ST,417325,2023-05-09T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-10T00:00:00Z,41.87153497463,-87.62737081569,POINT (-87.627370815686 41.871534974632)
601424245,Air Pollution Work Order,5927 W IOWA ST,5927,,W,IOWA,ST,249349,2023-08-28T00:00:00Z,"2 vehicles in driveway, when started, vehicles are producing, per caller, air pollution-carbon monoxide detector is going off in neighbors home constantly, on side of home",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-29T00:00:00Z,41.89644573007,-87.77346977901,POINT (-87.773469779012 41.896445730075)
601419868,Air Pollution Work Order,1912 W FLETCHER ST,1912,,W,FLETCHER,ST,379542,2023-08-21T00:00:00Z,Unknown business name but significant construction dust and debris in alley behind fletcher,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-22T00:00:00Z,41.93879404622,-87.67647506884,POINT (-87.676475068835 41.938794046224)
601306019,Construction and Demolition,5729 S MARSHFIELD AVE,5729,,S,MARSHFIELD,AVE,84397,2023-02-15T00:00:00Z,working on garage,DEPT. OF PUBLIC HEALTH,Resolved,2023-02-15T00:00:00Z,41.78949333716,-87.66553457117,POINT (-87.665534571165 41.789493337155)
601436589,Air Pollution Work Order,2701 E 100TH ST,2701,,E,100TH,ST,10937,2023-09-15T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-19T00:00:00Z,41.71324291275,-87.55803846898,POINT (-87.558038468978 41.713242912752)
601409086,Air Pollution Work Order,2015 S PEORIA ST,2015,,S,PEORIA,ST,10937,2023-08-03T00:00:00Z,John Walsh School,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-08-04T00:00:00Z,41.85484214279,-87.64804964196,POINT (-87.648049641959 41.854842142791)
601419007,Air Pollution Work Order,2145 W PERSHING RD,2145,,W,PERSHING,RD,425726,2023-08-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-23T00:00:00Z,41.82295315143,-87.67876997066,POINT (-87.678769970664 41.822953151429)
601445599,Air Pollution Work Order,1340 W 18TH PL,1340,,W,18TH,PL,10937,2023-10-02T00:00:00Z,The pollution is coming into my apartment through open windows and causing health problems.,DEPT. OF PUBLIC HEALTH,Complaint Invalid,2023-10-02T00:00:00Z,41.85708957501,-87.66049138837,POINT (-87.660491388369 41.857089575014)
601437958,Noise Complaint,5047 N SHERIDAN RD,5047,,N,SHERIDAN,RD,417325,2023-09-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-22T00:00:00Z,41.97472755169,-87.65481937663,POINT (-87.654819376629 41.974727551692)
601390704,Air Pollution Work Order,5133 N OAK PARK AVE,5133,,N,OAK PARK,AVE,417337,2023-07-06T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Referred to another agency,2023-07-06T00:00:00Z,41.97475850644,-87.79622741404,POINT (-87.79622741404 41.974758506444)
601357278,Air Pollution Work Order,3704 N MILWAUKEE AVE,3704,,N,MILWAUKEE,AVE,10937,2023-05-17T00:00:00Z,"using power washing w/bleach to clean outside of homes, polluting air",DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-22T00:00:00Z,41.94801092502,-87.7387150506,POINT (-87.738715050598 41.948010925018)
601432217,Air Pollution Work Order,8634 S KOMENSKY AVE,8634,,S,KOMENSKY,AVE,13776,2023-09-10T00:00:00Z,The strong chemicals/fumes and burning odors are located in the garage and driveway of house due to home owner appearing as if repairing cars which he does not drive. This activity occurs off/on; stops for awhile when police officers respond. Ongoing.&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation unfounded,2023-09-11T00:00:00Z,41.73557155939,-87.72281963705,POINT (-87.722819637046 41.735571559389)
601375380,Air Pollution Work Order,3307 S MAY ST,3307,,S,MAY,ST,84397,2023-06-12T00:00:00Z,"Ice cream truck parks for hours and continues running engine, emitting Diesel fumes into the air, polluting neighbors homes.",DEPT. OF PUBLIC HEALTH,Resolved,2023-06-13T00:00:00Z,41.834026833,-87.65455120966,POINT (-87.654551209664 41.834026833001)
601359914,Air Pollution Work Order,3606 S HERMITAGE AVE,3606,,S,HERMITAGE,AVE,10937,2023-05-19T00:00:00Z,Caller is complaining about the general quality of the air; worried about pollution.&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-22T00:00:00Z,41.82838121067,-87.66927176393,POINT (-87.66927176393 41.828381210673)
601359295,Air Pollution Work Order,5441 N EAST RIVER RD,5441,,N,EAST RIVER,RD,249349,2023-05-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-22T00:00:00Z,41.97830714609,-87.84631557802,POINT (-87.846315578024 41.978307146086)
601378484,Air Pollution Work Order,2940 W 36TH ST,2940,,W,36TH,ST,425726,2023-06-15T00:00:00Z,2940 w 36th St. The dust on the ground in this place pollutes the ambient air and often honks the horn in the middle of the night.&nbsp;,DEPT. OF PUBLIC HEALTH,Resolved,2023-06-15T00:00:00Z,41.82829903887,-87.69877296802,POINT (-87.698772968018 41.828299038872)
601338621,Noise Complaint,1164 N DEARBORN ST,1164,,N,DEARBORN,ST,129151,2023-04-19T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-04-19T00:00:00Z,41.90381316794,-87.63012985114,POINT (-87.630129851143 41.903813167942)
601351432,Air Pollution Work Order,2222 W LAKE ST,2222,,W,LAKE,ST,249349,2023-05-08T00:00:00Z,PER CALLER- THIS COMPANY IS SMOKING FISH.,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-05-08T00:00:00Z,41.88488160077,-87.68244584189,POINT (-87.682445841894 41.884881600774)
601436277,Air Pollution Work Order,5005 N ROCKWELL ST,5005,,N,ROCKWELL,ST,417337,2023-09-15T00:00:00Z,HIGHWAY MARKING CONTRACTOR 847-608-6614,DEPT. OF PUBLIC HEALTH,Alleged violation unfounded,2023-09-18T00:00:00Z,41.9720366863,-87.69377207211,POINT (-87.693772072109 41.972036686305)
601401127,Noise Complaint,717 S WELLS ST,717,,S,WELLS,ST,417325,2023-07-24T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-07-24T00:00:00Z,41.87296747272,-87.63344780864,POINT (-87.633447808641 41.872967472716)
601411132,Noise Complaint,2211 N MILWAUKEE AVE,2211,,N,MILWAUKEE,AVE,129151,2023-08-07T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-08-08T00:00:00Z,41.92107615756,-87.69413785909,POINT (-87.694137859093 41.921076157561)
601441377,Noise Complaint,4652 N SHERIDAN RD,4652,,N,SHERIDAN,RD,417325,2023-09-24T00:00:00Z,: Industrial exhaust used by DOS Bros is very loud in my apartment and shakes the floors and walls casing building damage. Please help!&nbsp;,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-26T00:00:00Z,41.96703976288,-87.65494521476,POINT (-87.65494521476 41.967039762881)
601418672,Noise Complaint,1 W SUPERIOR ST,1,,W,SUPERIOR,ST,417325,2023-08-18T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-08-22T00:00:00Z,41.8955683487,-87.62825186147,POINT (-87.628251861473 41.895568348703)
601469890,Air Pollution Work Order,3065 E 93RD ST,3065,,E,93RD,ST,10937,2023-11-14T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-11-14T00:00:00Z,41.72634144984,-87.5485512123,POINT (-87.548551212301 41.72634144984)
601443503,Noise Complaint,1606 E HYDE PARK BLVD,1606,,E,HYDE PARK,BLVD,129151,2023-09-27T00:00:00Z,AIR CONDITION IS NEXT TO THE PARKING LOT SIDE OF BUILDING. MAKING A LOT OF NOISE. UNIT ISON THE NORTH SIDE OF BUILDING,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-28T00:00:00Z,41.80260873548,-87.5861141912,POINT (-87.586114191196 41.80260873548)
601462089,Air Pollution Work Order,9701 S PROSPECT AVE,9701,,S,PROSPECT,AVE,10937,2023-10-27T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-30T00:00:00Z,41.71801544917,-87.66442869804,POINT (-87.664428698039 41.718015449173)
601483651,Construction and Demolition,1035 W 61ST ST,1035,,W,61ST,ST,13776,2023-12-18T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-12-19T00:00:00Z,41.78318507506,-87.65109998519,POINT (-87.651099985188 41.783185075059)
601290504,Construction and Demolition,1358 W OHIO ST,1358,,W,OHIO,ST,84397,2023-01-03T00:00:00Z,Over flowing dumpsters. Dumpster blocking public way on side walk.,DEPT. OF PUBLIC HEALTH,Resolved,2023-01-04T00:00:00Z,41.89260388446,-87.66181441118,POINT (-87.661814411182 41.892603884464)
601347970,Construction and Demolition,6122 S UNIVERSITY AVE,6122,,S,UNIVERSITY,AVE,84397,2023-05-02T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-05-03T00:00:00Z,41.78343368467,-87.59803991329,POINT (-87.598039913292 41.783433684674)
601446579,Air Pollution Work Order,2834 W IRVING PARK RD,2834,,W,IRVING PARK,RD,249349,2023-10-02T00:00:00Z,This Burger King constantly pollutes the neighborhood with smoke and dirty grease smells. We have reported this before but no improvement was made. There has to be a way to cut down on the smoke and stench!,DEPT. OF PUBLIC HEALTH,Complaint Valid,2023-10-03T00:00:00Z,41.95407627735,-87.69968215567,POINT (-87.699682155672 41.95407627735)
601387658,Air Pollution Work Order,3644 W 64TH ST,3644,,W,64TH,ST,249349,2023-06-29T00:00:00Z,&nbsp;repainting home with industrial spraying no tarps. overspray all over the neighborhood,DEPT. OF PUBLIC HEALTH,Alleged violation unfounded,2023-06-30T00:00:00Z,41.77706052989,-87.71481541838,POINT (-87.714815418384 41.777060529888)
601431547,Air Pollution Work Order,8101 S MANISTEE AVE,8101,,S,MANISTEE,AVE,13776,2023-09-07T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-09-08T00:00:00Z,41.74812035557,-87.55753639947,POINT (-87.55753639947 41.748120355566)
601321630,Asbestos Work Order,2600 W 25TH ST,2600,,W,25TH,ST,379542,2023-03-22T00:00:00Z,The building is being demolished and there are no permits publicly displayed. It is a private development and the contractor has not provided any information. There are no containments up and there a new born living at 2602 W. 25th St. and another at 2608 W. 25th St. We are worried because we don't believe they are following lead and Asbestos safety protocol. I was unable to take pictures because the contractors where staring at the neighbors,DEPT. OF PUBLIC HEALTH,Resolved,2023-03-23T00:00:00Z,41.84662424738,-87.69051643005,POINT (-87.69051643005 41.846624247384)
601440743,Construction and Demolition,5201 N SHERIDAN RD,5201,,N,SHERIDAN,RD,129151,2023-09-21T00:00:00Z,There is construction work taking place at Mariano's and the construction trailer has a generator that sits just outside of it that is running nonstop and is very loud. There is a loud hissing noise coming from the generator,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-22T00:00:00Z,41.97648166761,-87.65483977717,POINT (-87.654839777167 41.976481667612)
601437941,Noise Complaint,518 N HERMITAGE AVE,518,,N,HERMITAGE,AVE,129151,2023-09-20T00:00:00Z,,DEPT. OF PUBLIC HEALTH,Resolved,2023-09-20T00:00:00Z,41.8915316014,-87.67061019061,POINT (-87.67061019061 41.891531601402)
601379760,Air Pollution Work Order,2701 E 100TH ST,2701,,E,100TH,ST,10937,2023-06-20T00:00:00Z,foul odor for over 2-3 days&nbsp;,DEPT. OF PUBLIC HEALTH,Complaint Invalid,2023-06-21T00:00:00Z,41.71324291275,-87.55803846898,POINT (-87.558038468978 41.713242912752)
601409080,Air Pollution Work Order,2857 S HALSTED ST,2857,,S,HALSTED,ST,10937,2023-08-04T00:00:00Z,&nbsp;Smell that tracks with previous smell near business,DEPT. OF PUBLIC HEALTH,Alleged violation not found,2023-08-04T00:00:00Z,41.84181026572,-87.64622736544,POINT (-87.646227365435 41.84181026572)
